ConversationId,contact_phone,is_tripler,opted_out,wrong_number,names_extract
60776184,19170091008,yes,no,no,
60776191,19170091008,yes,no,no,
60776192,19170091008,yes,no,no,
60776200,19170091008,yes,no,no,
60776205,19170091008,yes,no,no,"Floyd, Cookie, and Tee"
60776223,19170091008,yes,no,no,"Sue, Diana, and Lamar"
60776255,19170091008,yes,no,no,"Terry, Bev, and Kelly"
60776266,19170091008,yes,no,no,
60776270,19170091008,yes,no,no,
60776298,19170091008,yes,no,no,
